id;tipo;tipo_calle;nombre;barrio;pais;provincia;departamento;localidad
4104;2;avda;Av Juan B Justo 1111;;1;1;218;119
4105;2;calle;Paysandu 933;;1;1;8;3
4106;2;calle;Diaz Pablo /barrios Ezequiel155-076939;;1;2;0;66
4107;2;calle;Mendoza 2172;;1;1;218;119
4108;2;calle;Rivadavia Y San Juan;;1;1;218;119
4109;2;calle;25 De Mayo 448 Piso 1;;1;1;218;119
4110;2;calle;Rio Urueña;;1;1;119;10
4111;2;calle;Sta. Fe 3 Era. Cuadra. Alderetes. Cruz Alta;;1;23;108;58
4112;2;calle;Peru 714;;1;1;35;5
4113;2;calle;Venezuela 2531;;1;1;218;119
4114;2;calle;El Puesto;;1;1;246;117
4115;2;calle;Bolivia 1820;;1;1;18;5
4116;2;calle;Estacion De Servicio Blanca Lules Y Ruta 38;;1;1;27;6
4117;2;calle;San Lorenzo 496 2° Piso;;1;1;218;119
4118;2;calle;Ruta 305, Km.35. El Sunchal;;1;1;119;10
4119;2;calle;Gral Paz 1414;;1;1;218;119
4120;2;calle;San Miguel 1801;;1;1;119;10
4121;2;calle;Bobadal;;1;21;152;84
4122;2;calle;Buenos Aires 27;;1;1;8;3
4123;2;calle;Choromoro;;1;1;52;15
4124;2;calle;Lavalle 2460;;1;1;218;119
4125;2;calle;Gral Paz 374. Planta Baja Dto. C;;1;1;218;119
4126;2;calle;Jujuy 4520;;1;1;218;119
4127;2;calle;Catamarca 1438;;1;1;218;119
4128;2;avda;Avda. Juan B. Justo 1980;;1;1;218;119
4129;2;calle;Ruta 302, Km. 10,4. Cevil Pozo;;1;1;242;128
4130;2;avda;Avenida Avellaneda 185;;1;1;253;135
4131;2;calle;Zenon Santillan 3890;;1;1;218;119
4132;2;calle;Diagonal A Tafi Viejo, Km. 6 Y Medio(empaque Cota);;1;1;257;129
4133;2;calle;Ruta 305 Km 12;;1;1;53;2
4134;2;calle;Alfredo Palacios 480;;1;1;218;119
4135;2;avda;Av Mate De Luna Esq Dean Funes 0;;1;1;218;119
4136;2;calle;La Plata 709;;1;1;218;119
4137;2;avda;Avda. Grtegorio De Jesus Diaz 1052;;1;1;218;119
4138;2;calle;Gral Paz 1468;;1;1;218;119
4139;2;avda;Avda.juan B. Justo Antes Av.las Bases;;1;1;14;1
4140;2;calle;Ruta Nac. 9, Km. 1225;;1;1;444;242
4141;2;calle;Lavalle 3500;;1;1;218;119
4142;2;calle;Dom Bosco 1492;;1;1;218;119
4143;2;calle;Negocio Mercedes Del Parque;;1;1;218;119
4144;2;calle;Mitre 172;;1;1;29;14
4145;2;calle;Cooperativa Union Y Progreso . Burruyacu;;1;1;7;10
4146;2;calle;Reconquista 110;;1;1;8;3
4147;2;calle;Diego De Villaroel 850;;1;1;18;5
4148;2;calle;San Martín 50;;1;1;29;14
4149;2;calle;Juan Xxiii 559;;1;1;23;11
4150;2;calle;General Paz 2059;;1;1;14;1
4151;2;calle;General Paz 2059;;1;1;14;1
4152;2;calle;La Ramada De Abajo 0;;1;1;119;10
4153;2;calle;La Rioja 452 Piso Pb;;1;1;218;119
4154;2;calle;San Martín 1058;;1;1;19;7
4155;2;calle;Libertad 230;;1;1;27;6
4156;2;calle;Ruta 9, Km. 1304-los Nogales;;1;1;119;10
4157;2;calle;San Juan 736. Piso Planta Baja;;1;1;218;119
4158;2;calle;San Martín 384/392;;1;1;19;7
4159;2;barrio;Lote 8,;Las Flores;1;21;95;47
4160;2;calle;San Martín 602;;1;1;8;3
4161;2;calle;Corrientes 2886;;1;1;14;1
4162;2;barrio;José Hernandez 935-;Obispo Piedrabuena;1;1;14;1
4163;2;calle;Domingo Garcia 133;;1;1;14;1
4164;2;calle;Lavalle 2965;;1;1;14;1
4165;2;avda;Avda.mitre 747;;1;1;218;119
4166;2;calle;Pje Cossio 525;;1;1;8;3
4167;2;calle;Pasaje Las Montañitas;;1;1;23;11
4168;2;calle;Maipu 41 2 B°;;1;1;218;119
4169;2;calle;Ruta 332 Y Ruta 38;;1;1;48;8
4170;2;calle;Mz1.cam.sirga 5000.bºs.martin;;1;1;14;1
4171;2;calle;España 1685;;1;1;14;1
4172;2;calle;Jujuy 2800. San Miguel De Tucumán;;1;1;14;1
4173;2;calle;Ejercito Del Norte 20;;1;16;96;48
4174;2;avda;Avda. Coronel Suarez 780;;1;1;14;1
4175;2;calle;Garmendia Y Charcas;;1;1;208;110
4176;2;calle;Calle Sin Nro.los Vallistos;;1;1;208;110
4177;2;calle;Lavalle 3395;;1;1;14;1
4178;2;avda;Avda.sarmiento 3era.cuadra;;1;1;12;13
4179;2;calle;Junin 1.140 Y En Ruta Nac.9, Km.1278(bajo Grande);;1;1;242;128
4180;2;calle;Corrientes 1634;;1;1;14;1
4181;2;calle;Suipacha 444;;1;1;14;1
4182;2;calle;Sarmiento Y Lavalle;;1;1;15;2
4183;2;calle;Ingenio Luján;;1;1;39;2
4184;2;calle;Primera Junta 397;;1;1;27;6
4185;2;calle;Ayacucho 1404;;1;1;14;1
4186;2;calle;Ruta 9, Km. 1283;;1;1;64;2
4187;2;calle;Ruta 9, Km. 1283;;1;1;64;2
4188;2;calle;Ruta 320, Km.8, Agua Dulce;;1;1;213;114
4189;2;calle;Chabuco 349;;1;1;17;4
4190;2;avda;Avenida Avellaneda 327;;1;1;14;1
4191;2;calle;Est.terminal.brigido Terán 250,doto.74;;1;1;14;1
4192;2;calle;España 273;;1;1;19;7
4193;2;calle;Caracas 2415;;1;1;18;5
4194;2;calle;El Empalme;;1;1;134;2
4195;2;calle;Rotonda 0. Los Ralos;;1;1;44;2
4196;2;calle;S/n (pilco) 0;;1;1;19;7
4197;2;calle;Ruta 9 Km 1308;;1;1;60;3
4198;2;calle;Belgrano 130;;1;1;29;14
4199;2;calle;Corrientes 1528;;1;1;217;115
4200;2;calle;Bañado De Ovanta;;1;2;117;24
4201;2;calle;Tucuman 422;;1;1;257;129
4202;2;avda;Av. Independencia 965;;1;1;218;119
4203;2;calle;Atahona;;1;1;219;12
4204;2;barrio;Las Talitas,mz. A. Lote 3;Loma Alta;1;1;14;1
4205;2;calle;Ruta 38;;1;1;27;6
4206;2;calle;Pedro M. Aráoz 315;;1;1;218;119
4207;2;calle;Thames 431;;1;1;8;3
4208;2;calle;Pasaje Tuyuti 1639. Dto. L;;1;1;218;119
4209;2;calle;San Martín Y Guatemala;;1;1;220;119
4210;2;avda;Avenida Belgrano 1802;;1;1;218;119
4211;2;calle;Reconquista 611;;1;1;220;119
4212;2;calle;Muñecas 2088;;1;1;218;119
4213;2;avda;Avda.república Del Libano 1145;;1;1;218;119
4214;2;calle;Ruta 9, Km.1308;;1;1;60;3
4215;2;avda;Avda. Belgrano 1933;;1;1;218;119
4216;2;calle;Ruta 9, Km. 1285;;1;1;15;2
4217;2;calle;Crisostomo Alvarez 1163;;1;1;218;119
4218;2;calle;Pje Husain 3710;;1;1;218;119
4219;2;calle;Ruta 317, Km.1 El Mastil;;1;1;65;10
4220;2;calle;Federico Helguera 1921;;1;1;218;119
4221;2;avda;Avenida Saenz Peña 0;;1;1;181;9
4222;2;calle;El Obrador.intersec Ruta 38.con Ruta Pcial 331;;1;1;2;8
4223;2;barrio;"mz. ""a"". Casa 4-";Milagro;1;16;0;120
4224;2;calle;B Teran 345;;1;1;218;119
4225;2;calle;Iscayacú;;1;21;152;84
4226;2;calle;Chile 643;;1;1;218;119
4227;2;calle;Chile 643;;1;1;218;119
4228;2;calle;La Virginia;;1;1;210;10
4229;2;calle;Jujuy 4445;;1;1;210;10
4230;2;calle;Ruta 9,km.1308;;1;1;60;3
4231;2;calle;Esquina 0;;1;1;50;9
4232;2;calle;Larrea 150;;1;1;218;119
4233;2;calle;Italia 1622;;1;1;218;119
4234;2;barrio;Casa 10;Las Marías;1;1;18;5
4235;2;calle;Las Piedras 2151;;1;1;218;119
4236;2;calle;Almirante Brown 579;;1;16;96;48
4237;2;calle;Ruta 305, Km 6,5;;1;1;36;3
4238;2;calle;Cabildo Y Pje Caseros;;1;1;15;2
4239;2;avda;Avenida Benjamin Aráoz 1143 8;;1;1;218;119
4240;2;avda;Av. Roca 138;;1;1;19;7
4241;2;calle;Country Las Jungas;;1;1;218;119
4242;2;calle;Buenos Aires 318 P1;;1;1;218;119
4243;2;avda;Avda.benjamin Aráoz 1284;;1;1;210;10
4244;2;calle;Pasaje Las Montañitas 0;;1;1;23;11
4245;2;calle;La Virgina;;1;1;348;10
4246;2;avda;Avda. Torquinst 633;;1;1;280;154
4247;2;calle;Laprida 242;;1;1;8;3
4248;2;calle;Mejico 3186;;1;1;14;1
4249;2;calle;Lubricentro San Martín (nombre De Fantasia);;1;1;218;119
4250;2;calle;Marcos Paz 1808/ Tercero Atanor. Cosecha 2015;;1;1;218;119
4251;2;calle;Salta 848;;1;1;218;119
4252;2;calle;Ing. Antonio Vicari(obras Públicas-154-387838);;1;1;230;10
4253;2;avda;Avda.alem 146 Piso.9 Dpto.f;;1;1;218;119
4254;2;calle;Camino Del Peru 650;;1;1;35;5
4255;2;calle;Argerich 55- Aguilares;;1;1;236;124
4256;2;calle;Venezuela 411;;1;1;218;119
4257;2;calle;Obrador En Ruta 9 Y Ruta 306;;1;1;236;124
4258;2;calle;Ruta 38 Km 699;;1;1;239;125
4259;2;calle;Villa Belgrano;;1;1;12;13
4260;2;calle;Ruta 318, Km. 23;;1;1;240;126
4261;2;calle;Ruta 9, Km. 1263. El Cortaderal;;1;1;244;9
4262;2;calle;Jose Haymes 1.621;;1;1;376;115
4263;2;avda;Av Roca 1802;;1;1;218;119
4264;2;avda;Avda, Juan B. Justo 2864;;1;1;218;119
4265;2;calle;25 De Mayo 850;;1;1;19;7
4266;2;calle;Villa De Leales S/n;;1;1;244;9
4267;2;calle;Tercero Atanor. Zafra 2015;;1;1;253;135
4268;2;calle;Ruta 157, Km.1216;;1;1;249;131
4269;2;calle;Ruta 302 Km 14 Cruz Alta;;1;1;218;119
4270;2;calle;Pasaje Dorrego 785;;1;1;19;7
4271;2;avda;Avda. Mitre 520;;1;1;218;119
4272;2;calle;San Martín 393;;1;16;252;134
4273;2;calle;Azcuenga 234;;1;1;388;128
4274;2;calle;Luis Nougues - Villa De Leales;;1;1;244;9
4275;2;calle;9 De Julio 404;;1;16;292;164
4276;2;calle;Gral. Paz 969. Planta Baja. Dto. 5;;1;1;218;119
4277;2;calle;24 De Setiembre 913;;1;1;218;119
4278;2;calle;Pasaje Las Montañitas Sin Nro;;1;1;23;11
4279;2;calle;La Invernada Hacia El Oeste 2 Km. De Entrada;;1;1;236;124
4280;2;calle;Corrientes 1568;;1;1;218;119
4281;2;avda;Avda. Pte.peron 2300. Piso 2ª.dto. 3;;1;1;35;5
4282;2;calle;Laprida 622;;1;1;12;13
4283;2;calle;Rivadavia 410;;1;1;23;11
4284;2;calle;Ruta 321 Km.7,5.las Corzuelas. Burruyacú;;1;1;133;10
4285;2;avda;Avda Mate De Luna 1985;;1;1;218;119
4286;2;calle;Ruta 301, Km. 24,5;;1;1;23;11
4287;2;calle;Consumidor Final;;1;1;236;124
4288;2;calle;Puesto Los Pérez;;1;1;29;14
4289;2;calle;S/n Estafeta Villa De Leales;;1;1;244;9
4290;2;calle;San Juan 1168;;1;1;218;119
4291;2;calle;Rio Chico;;1;1;2;8
4292;2;calle;San Martín 395;;1;1;19;7
4293;2;calle;Ruta 9, Km.1306. Camino A Granja Modelo;;1;1;218;119
4294;2;calle;La Razón Social Es Cumbre Del Potrerillo;;1;1;236;124
4295;2;calle;Estac. De Servicio Shell De Ruta 9 Y Constitución;;1;1;342;198
4296;2;calle;San Juan 551;;1;1;236;124
4297;2;calle;Ruta Nac. 38,km. 702. La Invernada;;1;1;236;124
4298;2;calle;Catamarca 97;;1;1;214;115
4299;2;calle;Mitre 350;;1;1;274;150
4300;2;calle;Camino De Sirga, Km. 2,5. Cementerio De La Paz;;1;1;18;5
4301;2;calle;Shipton 1155;;1;1;217;115
4302;2;calle;Larrea 1744;;1;1;218;119
4303;2;calle;Ruta 302, Km. 7- Cevil Pozo;;1;1;323;193
4304;2;calle;Ruta 306, Km. 12-san Andres;;1;1;276;152
4305;2;avda;Av. Gobernador Del Campo 1100;;1;1;218;119
4306;2;calle;Chañar Pozo 0;;1;1;109;9
4307;2;calle;Coronel Pringles 645. Aguilares;;1;1;274;150
4308;2;calle;San Martín 564.;;1;2;277;148
4309;2;calle;Ruta 315,km 7y Medio;;1;1;4;3
4310;2;calle;Bolivia 871;;1;1;218;119
4311;2;calle;San Lorenzo 2413;;1;1;218;119
4312;2;calle;Corrientes 1374;;1;1;218;119
4313;2;calle;Ruta 38, Km. 712;;1;1;12;13
4314;2;calle;Ruta 9,km. 1263- El Cortaderal;;1;1;264;140
4315;2;avda;Avda. Roca 50;;1;1;460;3
4316;2;calle;Ruta 9, Km. 1286;;1;1;253;135
4317;2;calle;Tercero Atanor. Zafra 2015;;1;1;274;150
4318;2;calle;25 De Mayo Y Gomez Llueca;;1;1;51;12
4319;2;calle;Juan Gorena 1296;;1;1;215;116
4320;2;calle;Maipu Al Final - Los Nogales;;1;1;257;129
4321;2;calle;9 De Julio 1;;1;1;30;6
4322;2;calle;Finca El Carmen- Betania;;1;16;113;62
4323;2;calle;Benjamin Matienzo 272;;1;1;27;6
4324;2;avda;Avda. Roca 541;;1;1;218;119
4325;2;calle;Santiago Y Ejercito Del Norte;;1;1;218;119
4326;2;calle;Lamadrid 371;;1;1;376;115
4327;2;calle;Cuba 199;;1;1;218;119
4328;2;avda;Avda. Roca 1835;;1;1;218;119
4329;2;avda;Avda. Roca 4.500;;1;1;218;119
4330;2;calle;Castelli 812;;1;1;218;119
4331;2;calle;Ruta 38. Agua Blanca;;1;1;23;11
4332;2;avda;Avenida Peru Sur 391;;1;1;257;129
4333;2;calle;Belgrano 8 Rio 1;;1;3;204;20
4334;2;calle;Ruta 325, Km. 10- El Galpon;;1;1;19;7
4335;2;calle;Maipu 562. 6º Dta. A;;1;1;218;119
4336;2;calle;Pasaje José Alvarez 1834;;1;1;282;156
4337;2;calle;Honduras 50;;1;1;218;119
4338;2;calle;San Martín 777- San Salvador De Jujuy;;1;1;282;156
4339;2;calle;Junin 1140;;1;1;218;119
4340;2;avda;Av Siria 2067;;1;1;218;119
4341;2;calle;Las Palmeras 2763.;;1;1;215;116
4342;2;calle;Nicaragua 66- San Miguel De Tucumán;;1;1;282;156
4343;2;calle;Alem 415;;1;1;218;119
4344;2;calle;Ruta 9, Km. 1230. Tucumán;;1;1;282;156
4345;2;calle;Lavalle 2961;;1;1;218;119
4346;2;calle;Santiago 2675;;1;1;218;119
4347;2;calle;San Masrtin 112. Banda Del Rio Salí;;1;1;253;135
4348;2;calle;Alberdi 150;;1;1;218;119
4349;2;calle;Ingenio La Florida;;1;1;366;219
4350;2;calle;Pasaje Kenedy 298;;1;1;282;156
4351;2;calle;Italia 2390;;1;1;218;119
4352;2;calle;Ruta 301, Km. 0210;;1;1;267;144
4353;2;calle;9 De Julio 379. 1er. Piso. Oficina 6;;1;1;218;119
4354;2;calle;Americo Vespucio 868;;1;1;218;119
4355;2;avda;Avda. Alem 217;;1;1;279;127
4356;2;calle;Hotel Sheraton;;1;1;282;156
4357;2;avda;Avda Francisco De Aguirre 36;;1;1;218;119
4358;2;calle;Catamarca 36;;1;1;218;119
4359;2;calle;Curva De Los Gutierrez;;1;1;282;156
4360;2;barrio;;Alvear;1;1;376;115
4361;2;calle;Obispo Colombres 2555;;1;1;217;115
4362;2;avda;Avenida Siria 1076;;1;1;218;119
4363;2;calle;24 De Setiembre 2362;;1;1;217;115
4364;2;calle;Atanor;;1;1;109;9
4365;2;calle;El Naranjo;;1;1;297;168
4366;2;calle;Miguel Lillo 251;;1;1;218;119
4367;2;calle;24 De Setiembre 717. 2º A;;1;1;282;156
4368;2;calle;Viamonte 395;;1;1;218;119
4369;2;calle;Gral. Paz 576. Piso 15 Y 16º;;1;1;218;119
4370;2;calle;Octubresofia@hotmail.com;;1;1;282;156
4371;2;calle;Ruta 334 Y Ruta 338 S/nro.;;1;1;29;14
4372;2;calle;Está En Estación De Servicio De Amaicha Del Valle;;1;1;282;156
4373;2;calle;Libertad 167 (4322004 /155-048202);;1;1;218;119
4374;2;calle;Belgrano Altura 200;;1;1;362;9
4375;2;calle;Tercero Atanor. Zafra 2015;;1;1;253;135
4376;2;calle;Coronel Zelaya 357;;1;1;218;119
4377;2;calle;Crisostomo Alvarez 1163;;1;1;218;119
4378;2;avda;Avda.roca 3440;;1;1;282;156
4379;2;calle;24 De Setiembre 987. 3º Piso;;1;1;218;119
4380;2;calle;Peru Sur 1019;;1;1;257;129
4381;2;barrio;mza. C, Casa 5-;500 Viviendas;1;1;282;156
4382;2;calle;Gobernador Del Campo 816 (sucursal);;1;1;282;156
4383;2;calle;Santa Rosa De Leales;;1;1;244;9
4384;2;calle;Ruta 9, Km. 1309;;1;1;251;133
4385;2;calle;San Juan 738, P. B. Oficina 9;;1;1;282;156
4386;2;barrio;Bernardo De Monteagudo S/n.;Osores;1;1;23;11
4387;2;calle;Monteagudo 709;;1;1;218;119
4388;2;calle;25 De Mayo 6ta Cuadra;;1;1;317;187
4389;2;calle;Frias Silva 825;;1;1;218;119
4390;2;calle;Frias Silva 610;;1;1;218;119
4391;2;calle;Ruta 324 - Camino Ing. Fronterita;;1;1;23;11
4392;2;calle;Ruta 302, Km.6;;1;1;253;135
4393;2;calle;Amador Lucero Y Lamadrid;;1;1;218;119
4394;2;avda;Avda. Sarmiento 170;;1;1;218;119
4395;2;calle;Jujuy 3.500;;1;1;218;119
4396;2;avda;Avenida Gobernador Del Campo 816;;1;1;218;119
4397;2;avda;Avda. Belgrano Nro. 0;;1;1;51;12
4398;2;calle;Zona Franca Oficina Nro. 8. Tucuman;;1;1;282;156
4399;2;calle;"San Martín 920. 6º Piso ""b""";;1;1;218;119
4400;2;calle;Zuviria 255. Local 4;;1;16;96;48
4401;2;ruta;Ruta 315, Km.14 Y 1/2.;Islas Malvinas;1;1;35;5
4402;2;avda;Avenida Colon 1041;;1;1;218;119
4403;2;calle;Uruguay 4320;;1;1;218;119
4404;2;calle;Rivadavia 437;;1;1;218;119
4405;2;calle;Amadeo Jacques 1216;;1;1;218;119
4406;2;calle;Corrientes 1568;;1;1;218;119
4407;2;barrio;;El Paraiso;1;1;324;194
4408;2;avda;Avda. Mitre 350;;1;1;274;150
4409;2;calle;Ruta 304,km.15;;1;1;325;195
4410;2;calle;La Ramada De Abajo;;1;1;282;156
4411;2;calle;Brasil 1612;;1;1;35;5
4412;2;calle;Mendoza 1617;;1;1;218;119
4413;2;calle;Virgen De La Merced 610. Planta Baja;;1;1;14;1
4414;2;calle;Balcarce 473;;1;1;218;119
4415;2;calle;Santa Fe 128;;1;1;218;119
4416;2;calle;Santo Domingo 1120;;1;1;18;5
4417;2;calle;Peru Norte 399;;1;1;257;129
4418;2;calle;Ruta 317,km. 9,5 La Ramada De Abajo. Burruyacú;;1;1;65;10
4419;2;barrio;Alsina 4685.;San Martín;1;1;218;119
4420;2;avda;Avenida Gobernador Del Campo 1.100;;1;1;218;119
4421;2;calle;Mercofrut Nave A. Puesto 1;;1;1;253;135
4422;2;calle;Cambio De Razon Social Por Romano Leal Javier;;1;1;282;156
4423;2;calle;Tucumán Y Corrientes;;1;1;23;11
4424;2;calle;Toma Obras Sanitarias,km.3 .estación Vipos;;1;1;282;156
4425;2;avda;Avda. Aconquija 775;;1;1;282;156
4426;2;calle;Mendoza 654;;1;1;218;119
4427;2;calle;San Martín 384;;1;1;19;7
4428;2;calle;Kilometro Cero - Av. Belgrano 1824;;1;1;218;119
4429;2;calle;Guillermo Rawson 1126;;1;1;218;119
4430;2;calle;Sauce Huacho;;1;1;23;11
4431;2;avda;Av. San Martín 80;;1;1;220;119
4432;2;calle;Maipu 2500;;1;1;257;129
4433;2;calle;Ruta 341 Km 24,5;;1;1;284;158
4434;2;avda;Avenida Ejercito Del Norte 635;;1;1;218;119
4435;2;calle;Pasaje Fco. De Asis 40;;1;1;35;5
4436;2;calle;Mendoza Y Canal Yerba Buena;;1;1;35;5
4437;2;calle;25 De Mayo 197;;1;1;333;203
4438;2;calle;Ruta 317, Km. 7,5 La Ramada De Abajo;;1;1;7;10
4439;2;calle;Ruta 317,km.7,5 La Ramada De Abajo;;1;1;7;10
4440;2;avda;Avda. Libertador 2681.4ª Piso;;1;23;86;22
4441;2;calle;San Martín 395;;1;1;19;7
4442;2;avda;Avda. Ejercito Del Norte 770;;1;1;14;1
4443;2;avda;Avda. Roca 600;;1;1;218;119
4444;2;calle;San Juan 252;;1;1;218;119
4445;2;calle;Ruta 317, Km. 7,5. La Ramada De Abajo;;1;1;7;10
4446;2;calle;Pedro Miguel Aráoz 335;;1;1;8;3
4447;2;calle;Ruta 301 Y Alfredo Guzman;;1;1;54;6
4448;2;calle;Piedrabuena;;1;1;7;10
4449;2;calle;Muñecas 514;;1;1;218;119
4450;2;calle;La Rioja 251;;1;2;99;18
4451;2;calle;9 De Julio 161;;1;1;51;12
4452;2;calle;San Juan 738;;1;1;218;119
4453;2;calle;Chile 60;;1;1;218;119
4454;2;calle;Pedro Miguel Aráoz 564. Tafi Viejo;;1;1;282;156
4455;2;calle;La Ramada De Abajo;;1;1;7;10
4456;2;avda;9 de Julio 1357;San Cayetano;1;9;271;147
4457;2;calle;mitre 172;;1;1;29;14
4458;2;calle;Santiago 3362;;1;1;218;119
4459;2;avda;Avda. Virgen Del Valle 1.800;;1;2;291;163
4460;2;avda;Avda. Liniers 0;;1;1;23;11
4461;2;barrio;;Ibarreche;1;1;303;173
4462;2;calle;Crisostomo Alvarez 96;;1;1;218;119
4463;2;calle;Lamadrid 3379;;1;1;218;119
4464;2;calle;24 De Setiembre 2362-concepción;;1;1;217;115
4465;2;calle;Guemes 265;;1;1;282;156
4466;2;calle;Los Aguirre, Km. 10;;1;1;282;156
4467;2;calle;Los Pizarros;;1;1;29;14
4468;2;calle;9 De Julio 445;;1;1;51;12
4469;2;calle;Puerto Argentino 2580;;1;1;35;5
4470;2;barrio;Lote 27;Islas Malvinas;1;1;300;124
4471;2;avda;Avda.monseñor Diaz 773.planta Baja;;1;1;253;135
4472;2;barrio;Islas Malvinas 0.;Palermo;1;1;282;156
4473;2;calle;Villa Benjamin Aráoz;;1;1;7;10
4474;2;calle;Autopista Sur, Km. 804.;;1;1;14;1
4475;2;avda;Avda. Francisco De Aguirre 1.900;;1;1;218;119
4476;2;calle;Ruta 306, Km. 7;;1;1;345;213
4477;2;calle;Congreso431;;1;1;8;3
4478;2;calle;Ruta 317, Km. 7,5. La Ramada De Abajo;;1;1;7;10
4479;2;calle;La Orellana 0. Malena;;1;3;299;170
4480;2;calle;Tecero Atanor. Zafra 2015;;1;1;282;156
4481;2;barrio;Salta 0.;El Carmen;1;1;29;14
4482;2;calle;Cooperativa Agrop. Unión Y Progreso;;1;1;346;202
4483;2;calle;Cooperativa Agrop. De Unión Y Progreso;;1;1;346;202
4484;2;calle;Rondeau 2722;;1;1;218;119
4485;2;calle;Sarmiento 63;;1;1;217;115
4486;2;calle;Aberdi 482;;1;3;344;212
4487;2;calle;Cooperativa Unión Y Progreso La Ramada;;1;1;346;202
4488;2;calle;Cooperativa Unión Y Progreso;;1;1;346;202
4489;2;calle;Ruta 9, Km. 1349;;1;1;335;204
4490;2;calle;Suipacha 228;;1;1;218;119
4491;2;calle;Ruta Nac. 9, Km. 1306;;1;1;251;133
4492;2;avda;Av. Alfredo Guzman 10;;1;1;300;124
4493;2;calle;Ruta 305, Km. 21;;1;1;240;126
4494;2;calle;Bernabe Aráoz 210;;1;1;14;1
4495;2;calle;Delfin Gallo 2675;;1;1;218;119
4496;2;calle;Ruta 317 Km 50;;1;1;348;10
4497;2;calle;Entre Rios 481;;1;1;218;119
4498;2;calle;Los Ceibos 2037;;1;1;35;5
4499;2;calle;Jujuy 4445;;1;1;218;119
4500;2;calle;Melincue 3225;;1;23;86;22
4501;2;calle;9 De Julio 103 Esq. 25 De Mayo;;1;1;65;10
4502;2;avda;Av Sarmiento 795 P1 A;;1;1;282;156
4503;2;calle;Country Las Yungas;;1;1;35;5
4504;2;avda;Avda.aconquija-km.13,5 0;;1;1;35;5
4505;2;ruta;Ruta 301, Km.31;El Empalme;1;1;246;117
4506;2;calle;Compra A Traves De Fgf. Trapani;;1;1;257;129
4507;2;calle;Virgen De La Merced;;1;1;218;119
4508;2;calle;España 39;;1;1;218;119
4509;2;calle;San Martín 390;;1;1;19;7
4510;2;calle;Ruta 302 Km 5,5;;1;1;220;119
4511;2;calle;Guatemala 273;;1;1;253;135
4512;2;avda;Adolfo De La Vega 351.;Los Lapachos;1;1;218;119
4513;2;calle;Ruta 375, Km. 7,5. Las Tuquitas;;1;1;244;9
4514;2;calle;Los Perea. Bajo Grande;;1;1;230;10
4515;2;calle;Mariano Moreno 232;;1;1;19;7
4516;2;avda;Avenida Francisco De Aguirre 2226;;1;1;218;119
4517;2;calle;Lamadrid 548/ 550;;1;1;218;119
4518;2;barrio;Julio Argentino Roca 66.;San José;1;1;323;193
4519;2;calle;Las Acacias 33;;1;1;282;156
4520;2;calle;Pasaje Caseros Esquina Lavalle;;1;1;253;135
4521;2;calle;Ruta 157, Km. 1216;;1;1;219;12
4522;2;calle;Mitre 342;;1;16;143;80
4523;2;calle;Mitre 342.;;1;16;143;80
4524;2;calle;Ruta 324;;1;1;23;11
4525;2;calle;Fray Luis Beltran 852;;1;1;253;135
4526;2;calle;Diagonal 57. Villa Mariano Moreno;;1;1;260;139
4527;2;avda;Avda Peru Sud 861;;1;1;247;129
4528;2;calle;Ruta 9, Km. 1305. Los Nogales;;1;1;257;129
4529;2;calle;El Negocio Es Mercedes Del Norte;;1;1;218;119
4530;2;calle;Jujuy 392;;1;1;218;119
4531;2;calle;Es Del Grupo De Servicios Y Negocios;;1;1;282;156
4532;2;calle;Honduras 80;;1;1;218;119
4533;2;calle;El Puesto;;1;1;242;128
4534;2;calle;Los Vega Sin Nro. Trinidad;;1;1;217;115
4535;2;calle;24 De Setiembre 2362;;1;1;17;4
4536;2;avda;Jose M. Landajo Sin Nro.;La Cancha;1;1;58;2
4537;2;calle;Ruta Pcil.301, Km. 31,5;;1;1;23;11
4538;2;calle;San Martín 32. San Pablo;;1;1;30;6
4539;2;calle;San Martín 147;;1;1;218;119
4540;2;calle;San Lorenzo 2da. Cuadra;;1;1;7;10
4541;2;calle;Libertador Esquina Soldado Argentino Sin Nro.;;1;1;7;10
4542;2;calle;Empaque El Naranjo;;1;1;133;10
4543;2;calle;24 De Septiembre 695 Piso 1 Dto D;;1;1;218;119
4544;2;calle;Ruta 302, Km. 30 Ranchillos;;1;1;242;128
4545;2;calle;Honduras 53;;1;1;14;1
4546;2;calle;Federico Rossi 4ta.cuadra;;1;1;18;5
4547;2;calle;Santa Rosa De Leales;;1;1;244;9
4548;2;calle;Las Piedras 707;;1;1;218;119
4549;2;calle;Chile 1771;;1;1;14;1
4550;2;calle;Alem 945;;1;1;12;13
4551;2;calle;Congreso 274;;1;1;218;119
4552;2;calle;Azcuenaga 30;;1;1;253;135
4553;2;calle;Lamadrid 494;;1;1;217;115
4554;2;calle;Pedro Guillermo Sal 1752;;1;1;218;119
4555;2;avda;Avda. Gobernador Del Campo 400;;1;1;218;119
4556;2;calle;Monteagudo 615;;1;1;218;119
4557;2;calle;San Martín 732. Ba La Horqueta;;1;1;19;7
4558;2;calle;Ruta 302, Km.7;;1;1;264;140
4559;2;avda;Avenida Sarmiento 45;;1;1;218;119
4560;2;calle;Diagonal I Esquina 3. Villa Mariano Moreno;;1;1;218;119
4561;2;calle;Laprida 642. 5f;;1;1;218;119
4562;2;barrio;;3 Almacenes;1;1;23;11
